4.5585 	WARNING 	Framebuffer object (FBO) not supported on this graphics card
247.8782 	EXP 	text_4: text = '1'
247.8782 	EXP 	text_4: text = u'1'
248.8781 	EXP 	text_4: text = '2'
248.8781 	EXP 	text_4: text = u'2'
249.8788 	EXP 	text_4: text = '3'
249.8788 	EXP 	text_4: text = u'3'
250.8792 	EXP 	text_4: text = '4'
250.8792 	EXP 	text_4: text = u'4'
251.8788 	EXP 	text_4: text = '5'
251.8788 	EXP 	text_4: text = u'5'
252.8793 	EXP 	text_4: text = '4'
252.8793 	EXP 	text_4: text = u'4'
253.3585 	EXP 	Sound  started
253.8804 	EXP 	text_4: text = '3'
253.8804 	EXP 	text_4: text = u'3'
254.5595 	EXP 	Sound  started
254.8799 	EXP 	text_4: text = '2'
254.8799 	EXP 	text_4: text = u'2'
255.7617 	EXP 	Sound  started
255.8815 	EXP 	text_4: text = '1'
255.8815 	EXP 	text_4: text = u'1'
256.8826 	EXP 	text_4: text = '0'
256.8826 	EXP 	text_4: text = u'0'
256.9643 	EXP 	Sound  started
257.8817 	EXP 	text_4: text = '9'
257.8817 	EXP 	text_4: text = u'9'
258.1665 	EXP 	Sound  started
258.8824 	EXP 	text_4: text = '8'
258.8824 	EXP 	text_4: text = u'8'
259.3679 	EXP 	Sound  started
259.8835 	EXP 	text_4: text = '7'
259.8835 	EXP 	text_4: text = u'7'
260.5691 	EXP 	Sound  started
260.8834 	EXP 	text_4: text = '6'
260.8834 	EXP 	text_4: text = u'6'
261.7711 	EXP 	Sound  started
261.8832 	EXP 	text_4: text = '5'
261.8832 	EXP 	text_4: text = u'5'
262.8846 	EXP 	text_4: text = '4'
262.8846 	EXP 	text_4: text = u'4'
262.9723 	EXP 	Sound  started
263.8973 	EXP 	text_4: text = '3'
263.8973 	EXP 	text_4: text = u'3'
264.1735 	EXP 	Sound  started
264.9511 	EXP 	text_4: text = '2'
264.9511 	EXP 	text_4: text = u'2'
265.3747 	EXP 	Sound  started
265.9348 	EXP 	text_4: text = '1'
265.9348 	EXP 	text_4: text = u'1'
266.5767 	EXP 	Sound  started
266.9032 	EXP 	text_4: text = '2'
266.9032 	EXP 	text_4: text = u'2'
267.7783 	EXP 	Sound  started
267.9579 	EXP 	text_4: text = '3'
267.9579 	EXP 	text_4: text = u'3'
268.9342 	EXP 	text_4: text = '4'
268.9342 	EXP 	text_4: text = u'4'
268.9796 	EXP 	Sound  started
269.9107 	EXP 	text_4: text = '5'
269.9107 	EXP 	text_4: text = u'5'
270.1817 	EXP 	Sound  started
270.8927 	EXP 	text_4: text = '6'
270.8927 	EXP 	text_4: text = u'6'
271.9414 	EXP 	text_4: text = '7'
271.9414 	EXP 	text_4: text = u'7'
272.9179 	EXP 	text_4: text = '8'
272.9179 	EXP 	text_4: text = u'8'
273.8952 	EXP 	text_4: text = '9'
273.8952 	EXP 	text_4: text = u'9'
274.9488 	EXP 	text_4: text = '0'
274.9488 	EXP 	text_4: text = u'0'
275.9305 	EXP 	text_4: text = '1'
275.9305 	EXP 	text_4: text = u'1'
276.9016 	EXP 	text_4: text = '0'
276.9016 	EXP 	text_4: text = u'0'
277.9505 	EXP 	text_4: text = '9'
277.9505 	EXP 	text_4: text = u'9'
278.9305 	EXP 	text_4: text = '8'
278.9305 	EXP 	text_4: text = u'8'
279.9081 	EXP 	text_4: text = '7'
279.9081 	EXP 	text_4: text = u'7'
280.8769 	EXP 	text_4: text = '6'
280.8769 	EXP 	text_4: text = u'6'
281.8773 	EXP 	text_4: text = '5'
281.8773 	EXP 	text_4: text = u'5'
282.8778 	EXP 	text_4: text = '4'
282.8778 	EXP 	text_4: text = u'4'
283.8791 	EXP 	text_4: text = '3'
283.8791 	EXP 	text_4: text = u'3'
284.8786 	EXP 	text_4: text = '2'
284.8786 	EXP 	text_4: text = u'2'
285.8796 	EXP 	text_4: text = '1'
285.8796 	EXP 	text_4: text = u'1'
286.8816 	EXP 	text_4: text = '2'
286.8816 	EXP 	text_4: text = u'2'
287.8831 	EXP 	text_4: text = '3'
287.8831 	EXP 	text_4: text = u'3'
288.3582 	EXP 	Sound  started
288.8835 	EXP 	text_4: text = '4'
288.8835 	EXP 	text_4: text = u'4'
289.5598 	EXP 	Sound  started
289.8747 	EXP 	text_4: text = '5'
289.8747 	EXP 	text_4: text = u'5'
290.7616 	EXP 	Sound  started
290.9790 	EXP 	text_4: text = '6'
290.9790 	EXP 	text_4: text = u'6'
291.9467 	EXP 	text_4: text = '7'
291.9467 	EXP 	text_4: text = u'7'
291.9637 	EXP 	Sound  started
292.9294 	EXP 	text_4: text = '8'
292.9294 	EXP 	text_4: text = u'8'
293.1648 	EXP 	Sound  started
293.9842 	EXP 	text_4: text = '9'
293.9842 	EXP 	text_4: text = u'9'
294.3664 	EXP 	Sound  started
294.9549 	EXP 	text_4: text = '0'
294.9549 	EXP 	text_4: text = u'0'
295.5688 	EXP 	Sound  started
295.9378 	EXP 	text_4: text = '9'
295.9378 	EXP 	text_4: text = u'9'
296.7705 	EXP 	Sound  started
296.9961 	EXP 	text_4: text = '8'
296.9961 	EXP 	text_4: text = u'8'
297.9605 	EXP 	text_4: text = '7'
297.9605 	EXP 	text_4: text = u'7'
297.9726 	EXP 	Sound  started
298.9402 	EXP 	text_4: text = '6'
298.9402 	EXP 	text_4: text = u'6'
299.1746 	EXP 	Sound  started
300.0003 	EXP 	text_4: text = '5'
300.0003 	EXP 	text_4: text = u'5'
300.3757 	EXP 	Sound  started
300.8954 	EXP 	text_4: text = '4'
300.8954 	EXP 	text_4: text = u'4'
301.5769 	EXP 	Sound  started
301.8833 	EXP 	text_4: text = '3'
301.8833 	EXP 	text_4: text = u'3'
302.7782 	EXP 	Sound  started
302.8823 	EXP 	text_4: text = '2'
302.8823 	EXP 	text_4: text = u'2'
303.8842 	EXP 	text_4: text = '1'
303.8842 	EXP 	text_4: text = u'1'
303.9802 	EXP 	Sound  started
304.8748 	EXP 	text_4: text = '0'
304.8748 	EXP 	text_4: text = u'0'
305.1816 	EXP 	Sound  started
305.8747 	EXP 	text_4: text = '1'
305.8747 	EXP 	text_4: text = u'1'
306.8763 	EXP 	text_4: text = '2'
306.8763 	EXP 	text_4: text = u'2'
307.8758 	EXP 	text_4: text = '3'
307.8758 	EXP 	text_4: text = u'3'
308.8762 	EXP 	text_4: text = '4'
308.8762 	EXP 	text_4: text = u'4'
309.8768 	EXP 	text_4: text = '5'
309.8768 	EXP 	text_4: text = u'5'
310.9897 	EXP 	text_4: text = '6'
310.9897 	EXP 	text_4: text = u'6'
311.9528 	EXP 	text_4: text = '7'
311.9528 	EXP 	text_4: text = u'7'
312.9341 	EXP 	text_4: text = '8'
312.9341 	EXP 	text_4: text = u'8'
313.8846 	EXP 	text_4: text = '9'
313.8846 	EXP 	text_4: text = u'9'
314.9595 	EXP 	text_4: text = '0'
314.9595 	EXP 	text_4: text = u'0'
315.9416 	EXP 	text_4: text = '1'
315.9416 	EXP 	text_4: text = u'1'
316.8897 	EXP 	text_4: text = '2'
316.8897 	EXP 	text_4: text = u'2'
317.9666 	EXP 	text_4: text = '3'
317.9666 	EXP 	text_4: text = u'3'
318.9462 	EXP 	text_4: text = '4'
318.9462 	EXP 	text_4: text = u'4'
319.8979 	EXP 	text_4: text = '5'
319.8979 	EXP 	text_4: text = u'5'
320.8811 	EXP 	text_4: text = '4'
320.8811 	EXP 	text_4: text = u'4'
321.8816 	EXP 	text_4: text = '3'
321.8816 	EXP 	text_4: text = u'3'
322.8822 	EXP 	text_4: text = '2'
322.8822 	EXP 	text_4: text = u'2'
323.3581 	EXP 	Sound  started
323.8820 	EXP 	text_4: text = '1'
323.8820 	EXP 	text_4: text = u'1'
324.7599 	EXP 	Sound  started
324.8798 	EXP 	text_4: text = '0'
324.8798 	EXP 	text_4: text = u'0'
325.8833 	EXP 	text_4: text = '9'
325.8833 	EXP 	text_4: text = u'9'
326.1618 	EXP 	Sound  started
326.8835 	EXP 	text_4: text = '8'
326.8835 	EXP 	text_4: text = u'8'
327.5643 	EXP 	Sound  started
327.8836 	EXP 	text_4: text = '7'
327.8836 	EXP 	text_4: text = u'7'
328.8844 	EXP 	text_4: text = '6'
328.8844 	EXP 	text_4: text = u'6'
328.9656 	EXP 	Sound  started
329.8755 	EXP 	text_4: text = '5'
329.8755 	EXP 	text_4: text = u'5'
330.3682 	EXP 	Sound  started
330.9519 	EXP 	text_4: text = '4'
330.9519 	EXP 	text_4: text = u'4'
331.7743 	EXP 	Sound  started
331.9095 	EXP 	text_4: text = '3'
331.9095 	EXP 	text_4: text = u'3'
332.8908 	EXP 	text_4: text = '2'
332.8908 	EXP 	text_4: text = u'2'
333.1758 	EXP 	Sound  started
333.9570 	EXP 	text_4: text = '3'
333.9570 	EXP 	text_4: text = u'3'
334.5774 	EXP 	Sound  started
334.9165 	EXP 	text_4: text = '4'
334.9165 	EXP 	text_4: text = u'4'
335.9014 	EXP 	text_4: text = '5'
335.9014 	EXP 	text_4: text = u'5'
335.9808 	EXP 	Sound  started
336.8847 	EXP 	text_4: text = '6'
336.8847 	EXP 	text_4: text = u'6'
337.3818 	EXP 	Sound  started
337.9248 	EXP 	text_4: text = '7'
337.9248 	EXP 	text_4: text = u'7'
338.7841 	EXP 	Sound  started
338.9036 	EXP 	text_4: text = '8'
338.9036 	EXP 	text_4: text = u'8'
339.8942 	EXP 	text_4: text = '9'
339.8942 	EXP 	text_4: text = u'9'
340.1933 	EXP 	Sound  started
340.8836 	EXP 	text_4: text = '0'
340.8836 	EXP 	text_4: text = u'0'
341.8842 	EXP 	text_4: text = '1'
341.8842 	EXP 	text_4: text = u'1'
342.8842 	EXP 	text_4: text = '0'
342.8842 	EXP 	text_4: text = u'0'
343.8755 	EXP 	text_4: text = '9'
343.8755 	EXP 	text_4: text = u'9'
344.8756 	EXP 	text_4: text = '8'
344.8756 	EXP 	text_4: text = u'8'
345.8765 	EXP 	text_4: text = '7'
345.8765 	EXP 	text_4: text = u'7'
346.8777 	EXP 	text_4: text = '6'
346.8777 	EXP 	text_4: text = u'6'
347.8764 	EXP 	text_4: text = '5'
347.8764 	EXP 	text_4: text = u'5'
348.8782 	EXP 	text_4: text = '4'
348.8782 	EXP 	text_4: text = u'4'
349.8783 	EXP 	text_4: text = '3'
349.8783 	EXP 	text_4: text = u'3'
350.8607 	EXP 	end_text: autoDraw = True
